1.35	1.396341934	0.418477332	0.418477332	-1.746490539	-1.955729205	-1.955729205	
1.36	1.378807504	0.3988994422	0.3988994422	-1.760366402	-1.959816123	-1.959816123	
1.37	1.361135193	0.3792816628	0.3792816628	-1.774066229	-1.963707061	-1.963707061	
1.38	1.34332677	0.3596259556	0.3596259556	-1.787588652	-1.96740163	-1.96740163	
1.39	1.325384016	0.339934286	0.339934286	-1.800932317	-1.97089946	-1.97089946	
1.4	1.307308724	0.3202086233	0.3202086233	-1.81409589	-1.974200202	-1.974200202	
1.41	1.289102703	0.3004509401	0.3004509401	-1.827078056	-1.977303526	-1.977303526	
1.42	1.270767772	0.2806632119	0.2806632119	-1.839877515	-1.980209121	-1.980209121	
1.43	1.252305766	0.2608474177	0.2608474177	-1.852492987	-1.982916696	-1.982916696	
1.44	1.23371853	0.241005539	0.241005539	-1.864923213	-1.985425982	-1.985425982	
1.45	1.215007923	0.2211395599	0.2211395599	-1.877166947	-1.987736727	-1.987736727	
1.46	1.196175817	0.201251467	0.201251467	-1.889222966	-1.9898487	-1.9898487	
1.47	1.177224094	0.1813432492	0.1813432492	-1.901090064	-1.991761689	-1.991761689	
1.48	1.158154649	0.1614168972	0.1614168972	-1.912767055	-1.993475504	-1.993475504	
1.49	1.13896939	0.1414744036	0.1414744036	-1.924252771	-1.994989973	-1.994989973	
1.5	1.119670235	0.1215177627	0.1215177627	-1.935546064	-1.996304945	-1.996304945	
1.51	1.100259114	0.1015489701	0.1015489701	-1.946645803	-1.997420288	-1.997420288	
1.52	1.080737968	0.08157002274	0.08157002274	-1.957550879	-1.998335891	-1.998335891	
1.53	1.061108749	0.06158291842	0.06158291842	-1.968260202	-1.999051661	-1.999051661	
1.54	1.04137342	0.04158965586	0.04158965586	-1.9787727	-1.999567528	-1.999567528	
1.55	1.021533955	0.02159223438	0.02159223438	-1.989087323	-1.99988344	-1.99988344	
1.56	1.001592337	0.001592653683	0.001592653683	-1.999203039	-1.999999366	-1.999999366	
1.57	0.9815505602	-0.01840708627	-0.01840708627	-2.009118836	-1.999915293	-1.999915293	
1.58	0.9614106296	-0.03840498554	-0.03840498554	-2.018833723	-1.99963123	-1.99963123	
1.59	0.9411745587	-0.05839904434	-0.05839904434	-2.028346728	-1.999147206	-1.999147206	
1.6	0.9208443711	-0.07838726328	-0.07838726328	-2.0376569	-1.998463269	-1.998463269	
1.61	0.9004220999	-0.09836764356	-0.09836764356	-2.046763309	-1.997579487	-1.997579487	
1.62	0.8799097872	-0.1183381872	-0.1183381872	-2.055665042	-1.996495949	-1.996495949	
1.63	0.8593094843	-0.138296897	-0.138296897	-2.064361211	-1.995212763	-1.995212763	
1.64	0.8386232511	-0.1582417773	-0.1582417773	-2.072850946	-1.993730057	-1.993730057	
1.65	0.8178531563	-0.1781708336	-0.1781708336	-2.081133397	-1.99204798	-1.99204798	
1.66	0.7970012769	-0.1980820729	-0.1980820729	-2.089207736	-1.9901667	-1.9901667	
1.67	0.776069698	-0.2179735042	-0.2179735042	-2.097073157	-1.988086404	-1.988086404	
1.68	0.7550605128	-0.2378431383	-0.2378431383	-2.104728871	-1.985807302	-1.985807302	
1.69	0.7339758222	-0.2576889883	-0.2576889883	-2.112174115	-1.983329621	-1.983329621	
1.7	0.7128177346	-0.2775090696	-0.2775090696	-2.119408143	-1.980653608	-1.980653608	
1.71	0.6915883658	-0.2973014003	-0.2973014003	-2.126430232	-1.977779532	-1.977779532	
1.72	0.6702898387	-0.317064001	-0.317064001	-2.13323968	-1.974707679	-1.974707679	
1.73	0.6489242832	-0.3367948956	-0.3367948956	-2.139835806	-1.971438358	-1.971438358	
1.74	0.6274938359	-0.356492111	-0.356492111	-2.146217949	-1.967971894	-1.967971894	
1.75	0.6060006397	-0.3761536775	-0.3761536775	-2.152385473	-1.964308634	-1.964308634	
1.76	0.5844468439	-0.3957776289	-0.3957776289	-2.15833776	-1.960448946	-1.960448946	
1.77	0.5628346039	-0.4153620029	-0.4153620029	-2.164074215	-1.956393214	-1.956393214	
1.78	0.5411660809	-0.4349048411	-0.4349048411	-2.169594265	-1.952141844	-1.952141844	
1.79	0.5194434418	-0.4544041891	-0.4544041891	-2.174897356	-1.947695262	-1.947695262	
1.8	0.4976688588	-0.4738580971	-0.4738580971	-2.17998296	-1.943053912	-1.943053912	
1.81	0.4758445093	-0.4932646196	-0.4932646196	-2.184850568	-1.938218258	-1.938218258	
1.82	0.4539725757	-0.5126218162	-0.5126218162	-2.189499692	-1.933188784	-1.933188784	
1.83	0.4320552453	-0.5319277509	-0.5319277509	-2.193929868	-1.927965992	-1.927965992	
1.84	0.4100947097	-0.5511804934	-0.5511804934	-2.198140653	-1.922550406	-1.922550406	
1.85	0.3880931649	-0.5703781182	-0.5703781182	-2.202131625	-1.916942566	-1.916942566	
1.86	0.3660528112	-0.5895187057	-0.5895187057	-2.205902387	-1.911143034	-1.911143034	
1.87	0.3439758525	-0.6086003418	-0.6086003418	-2.20945256	-1.905152389	-1.905152389	
1.88	0.3218644965	-0.6276211184	-0.6276211184	-2.212781789	-1.89897123	-1.89897123	
1.89	0.2997209543	-0.6465791334	-0.6465791334	-2.215889742	-1.892600175	-1.892600175	
1.9	0.2775474403	-0.6654724911	-0.6654724911	-2.218776108	-1.886039863	-1.886039863	
1.91	0.2553461717	-0.684299302	-0.684299302	-2.221440598	-1.879290947	-1.879290947	
1.92	0.2331193688	-0.7030576836	-0.7030576836	-2.223882947	-1.872354105	-1.872354105	
1.93	0.2108692541	-0.72174576	-0.72174576	-2.226102908	-1.865230028	-1.865230028	
1.94	0.1885980527	-0.7403616624	-0.7403616624	-2.228100261	-1.85791943	-1.85791943	
1.95	0.1663079916	-0.7589035293	-0.7589035293	-2.229874806	-1.850423042	-1.850423042	
1.96	0.1440012998	-0.7773695064	-0.7773695064	-2.231426366	-1.842741613	-1.842741613	
1.97	0.1216802081	-0.7957577473	-0.7957577473	-2.232754784	-1.834875911	-1.834875911	
1.98	0.09934694839	-0.814066413	-0.814066413	-2.233859929	-1.826826723	-1.826826723	
1.99	0.0770037541	-0.8322936728	-0.8322936728	-2.23474169	-1.818594854	-1.818594854	
2	0.0546528595	-0.8504377039	-0.8504377039	-2.235399979	-1.810181127	-1.810181127	
2.01	0.03229649966	-0.8684966919	-0.8684966919	-2.235834729	-1.801586383	-1.801586383	
2.02	0.009936910198	-0.886468831	-0.886468831	-2.236045898	-1.792811482	-1.792811482	
2.03	-0.01242367295	-0.904352324	-0.904352324	-2.236033464	-1.783857302	-1.783857302	
2.04	-0.03478301374	-0.9221453824	-0.9221453824	-2.235797429	-1.774724737	-1.774724737	
2.05	-0.05713887626	-0.9398462272	-0.9398462272	-2.235337815	-1.765414702	-1.765414702	
2.06	-0.07948902493	-0.957453088	-0.957453088	-2.23465467	-1.755928126	-1.755928126	
2.07	-0.1018312248	-0.9749642044	-0.9749642044	-2.233748061	-1.746265959	-1.746265959	
2.08	-0.1241632416	-0.9923778251	-0.9923778251	-2.23261808	-1.736429167	-1.736429167	
2.09	-0.1464828422	-1.009692209	-1.009692209	-2.231264838	-1.726418733	-1.726418733	
2.1	-0.1687877946	-1.026905624	-1.026905624	-2.229688472	-1.716235659	-1.716235659	
2.11	-0.1910758684	-1.04401635	-1.04401635	-2.227889138	-1.705880963	-1.705880963	
2.12	-0.2133448347	-1.061022675	-1.061022675	-2.225867018	-1.69535568	-1.69535568	
2.13	-0.2355924668	-1.077922898	-1.077922898	-2.223622313	-1.684660863	-1.684660863	
2.14	-0.2578165398	-1.094715331	-1.094715331	-2.221155247	-1.673797582	-1.673797582	
2.15	-0.2800148313	-1.111398292	-1.111398292	-2.218466068	-1.662766922	-1.662766922	
2.16	-0.3021851216	-1.127970115	-1.127970115	-2.215555044	-1.651569986	-1.651569986	
2.17	-0.3243251937	-1.144429141	-1.144429141	-2.212422466	-1.640207895	-1.640207895	
2.18	-0.3464328335	-1.160773726	-1.160773726	-2.209068648	-1.628681785	-1.628681785	
2.19	-0.3685058303	-1.177002234	-1.177002234	-2.205493925	-1.616992808	-1.616992808	
2.2	-0.3905419768	-1.193113043	-1.193113043	-2.201698654	-1.605142133	-1.605142133	
2.21	-0.4125390695	-1.209104542	-1.209104542	-2.197683216	-1.593130945	-1.593130945	
2.22	-0.4344949086	-1.224975131	-1.224975131	-2.19344801	-1.580960445	-1.580960445	
2.23	-0.4564072985	-1.240723224	-1.240723224	-2.188993462	-1.56863185	-1.56863185	
2.24	-0.4782740481	-1.256347245	-1.256347245	-2.184320017	-1.556146394	-1.556146394	
2.25	-0.5000929708	-1.271845633	-1.271845633	-2.179428141	-1.543505324	-1.543505324	
2.26	-0.5218618845	-1.287216837	-1.287216837	-2.174318324	-1.530709905	-1.530709905	
2.27	-0.5435786125	-1.302459321	-1.302459321	-2.168991077	-1.517761417	-1.517761417	
2.28	-0.565240983	-1.31757156	-1.31757156	-2.163446933	-1.504661153	-1.504661153	
2.29	-0.58684683	-1.332552042	-1.332552042	-2.157686446	-1.491410425	-1.491410425	
2.3	-0.6083939927	-1.347399271	-1.347399271	-2.151710192	-1.478010556	-1.478010556	
2.31	-0.6298803166	-1.362111761	-1.362111761	-2.145518769	-1.464462888	-1.464462888	
2.32	-0.6513036529	-1.376688041	-1.376688041	-2.139112795	-1.450768775	-1.450768775	
2.33	-0.6726618594	-1.391126653	-1.391126653	-2.132492913	-1.436929586	-1.436929586	
2.34	-0.6939528003	-1.405426153	-1.405426153	-2.125659782	-1.422946706	-1.422946706	
2.35	-0.7151743465	-1.419585112	-1.419585112	-2.118614088	-1.408821532	-1.408821532	
2.36	-0.7363243759	-1.433602114	-1.433602114	-2.111356534	-1.394555477	-1.394555477	
2.37	-0.7574007734	-1.447475757	-1.447475757	-2.103887846	-1.380149967	-1.380149967	
2.38	-0.7784014315	-1.461204654	-1.461204654	-2.096208771	-1.365606444	-1.365606444	
2.39	-0.7993242501	-1.474787431	-1.474787431	-2.088320077	-1.350926361	-1.350926361	
2.4	-0.8201671369	-1.488222731	-1.488222731	-2.080222552	-1.336111187	-1.336111187	
2.41	-0.8409280078	-1.501509209	-1.501509209	-2.071917007	-1.321162403	-1.321162403	
2.42	-0.8616047865	-1.514645538	-1.514645538	-2.063404273	-1.306081503	-1.306081503	
2.43	-0.8821954054	-1.527630404	-1.527630404	-2.054685199	-1.290869997	-1.290869997	
2.44	-0.9026978055	-1.540462508	-1.540462508	-2.045760658	-1.275529405	-1.275529405	
2.45	-0.9231099367	-1.553140567	-1.553140567	-2.036631544	-1.26006126	-1.26006126	
2.46	-0.9434297575	-1.565663313	-1.565663313	-2.027298767	-1.244467111	-1.244467111	
2.47	-0.9636552362	-1.578029494	-1.578029494	-2.017763263	-1.228748516	-1.228748516	
2.48	-0.9837843502	-1.590237874	-1.590237874	-2.008025984	-1.212907047	-1.212907047	
2.49	-1.003815087	-1.602287231	-1.602287231	-1.998087904	-1.196944289	-1.196944289	
2.5	-1.023745442	-1.614176361	-1.614176361	-1.987950017	-1.180861837	-1.180861837	
2.51	-1.043573424	-1.625904074	-1.625904074	-1.977613336	-1.164661299	-1.164661299	
2.52	-1.06329705	-1.637469198	-1.637469198	-1.967078896	-1.148344297	-1.148344297	
2.53	-1.082914346	-1.648870577	-1.648870577	-1.95634775	-1.131912461	-1.131912461	
2.54	-1.102423353	-1.66010707	-1.66010707	-1.94542097	-1.115367435	-1.115367435	
2.55	-1.121822117	-1.671177554	-1.671177554	-1.93429965	-1.098710873	-1.098710873	
2.56	-1.141108701	-1.682080921	-1.682080921	-1.922984902	-1.081944441	-1.081944441	
2.57	-1.160281174	-1.692816082	-1.692816082	-1.911477857	-1.065069815	-1.065069815	
2.58	-1.179337621	-1.703381963	-1.703381963	-1.899779665	-1.048088684	-1.048088684	
2.59	-1.198276135	-1.713777507	-1.713777507	-1.887891497	-1.031002744	-1.031002744	
2.6	-1.217094822	-1.724001674	-1.724001674	-1.875814542	-1.013813705	-1.013813705	
2.61	-1.2357918	-1.734053443	-1.734053443	-1.863550007	-0.9965232852	-0.9965232852	
2.62	-1.2543652	-1.743931807	-1.743931807	-1.851099118	-0.979133214	-0.979133214	
2.63	-1.272813165	-1.753635781	-1.753635781	-1.838463121	-0.9616452304	-0.9616452304	
2.64	-1.29113385	-1.763164392	-1.763164392	-1.825643279	-0.944061083	-0.944061083	
2.65	-1.309325422	-1.772516688	-1.772516688	-1.812640874	-0.9263825303	-0.9263825303	
2.66	-1.327386063	-1.781691733	-1.781691733	-1.799457207	-0.9086113401	-0.9086113401	
2.67	-1.345313967	-1.790688611	-1.790688611	-1.786093595	-0.8907492895	-0.8907492895	
2.68	-1.36310734	-1.799506422	-1.799506422	-1.772551376	-0.8727981647	-0.8727981647	
2.69	-1.380764403	-1.808144284	-1.808144284	-1.758831903	-0.8547597609	-0.8547597609	
2.7	-1.398283392	-1.816601333	-1.816601333	-1.744936548	-0.8366358818	-0.8366358818	
2.71	-1.415662553	-1.824876723	-1.824876723	-1.730866701	-0.8184283398	-0.8184283398	
2.72	-1.432900149	-1.832969627	-1.832969627	-1.716623769	-0.8001389556	-0.8001389556	
2.73	-1.449994456	-1.840879235	-1.840879235	-1.702209176	-0.7817695582	-0.7817695582	
2.74	-1.466943765	-1.848604757	-1.848604757	-1.687624363	-0.7633219845	-0.7633219845	
2.75	-1.483746381	-1.85614542	-1.85614542	-1.672870789	-0.7447980793	-0.7447980793	
2.76	-1.500400623	-1.86350047	-1.86350047	-1.65794993	-0.7261996948	-0.7261996948	
2.77	-1.516904827	-1.870669172	-1.870669172	-1.642863277	-0.707528691	-0.707528691	
2.78	-1.533257341	-1.877650808	-1.877650808	-1.627612339	-0.688786935	-0.688786935	
2.79	-1.549456531	-1.884444681	-1.884444681	-1.612198641	-0.6699763008	-0.6699763008	
2.8	-1.565500776	-1.891050111	-1.891050111	-1.596623725	-0.6510986695	-0.6510986695	
2.81	-1.581388473	-1.897466438	-1.897466438	-1.580889148	-0.6321559289	-0.6321559289	
2.82	-1.597118032	-1.903693019	-1.903693019	-1.564996483	-0.6131499732	-0.6131499732	
2.83	-1.612687881	-1.909729233	-1.909729233	-1.548947319	-0.5940827031	-0.5940827031	
2.84	-1.628096462	-1.915574475	-1.915574475	-1.532743263	-0.5749560251	-0.5749560251	
2.85	-1.643342235	-1.921228161	-1.921228161	-1.516385933	-0.5557718521	-0.5557718521	
2.86	-1.658423676	-1.926689727	-1.926689727	-1.499876966	-0.5365321023	-0.5365321023	
2.87	-1.673339275	-1.931958625	-1.931958625	-1.483218012	-0.5172386998	-0.5172386998	
2.88	-1.688087541	-1.937034328	-1.937034328	-1.466410738	-0.4978935738	-0.4978935738	
2.89	-1.702667001	-1.94191633	-1.94191633	-1.449456824	-0.4784986589	-0.4784986589	
2.9	-1.717076195	-1.946604142	-1.946604142	-1.432357966	-0.4590558945	-0.4590558945	
2.91	-1.731313683	-1.951097295	-1.951097295	-1.415115872	-0.4395672249	-0.4395672249	
2.92	-1.74537804	-1.95539534	-1.95539534	-1.397732269	-0.420034599	-0.420034599	
2.93	-1.759267862	-1.959497847	-1.959497847	-1.380208893	-0.4004599699	-0.4004599699	
2.94	-1.772981758	-1.963404406	-1.963404406	-1.362547498	-0.3808452952	-0.3808452952	
2.95	-1.786518358	-1.967114626	-1.967114626	-1.344749849	-0.3611925363	-0.3611925363	
2.96	-1.799876307	-1.970628136	-1.970628136	-1.326817727	-0.3415036584	-0.3415036584	
2.97	-1.81305427	-1.973944585	-1.973944585	-1.308752923	-0.3217806304	-0.3217806304	
2.98	-1.826050929	-1.977063642	-1.977063642	-1.290557245	-0.3020254247	-0.3020254247	
