359	0.01	3.59	0.7309104651	-0.6080116029	-0.9646224473	
360	0.01	3.6	0.7674830953	-0.5743950386	-0.9441821151	
361	0.01	3.61	0.8040022298	-0.5406635972	-0.9235529495	
362	0.01	3.62	0.8404605648	-0.5068240249	-0.9027390764	
363	0.01	3.63	0.8768508088	-0.4728830895	-0.8817446585	
364	0.01	3.64	0.913165684	-0.438847579	-0.8605738946	
365	0.01	3.65	0.9493979273	-0.4047243005	-0.8392310189	
366	0.01	3.66	0.9855402926	-0.3705200784	-0.8177202997	
367	0.01	3.67	1.021585551	-0.3362417536	-0.7960460391	
368	0.01	3.68	1.057526495	-0.3018961816	-0.7742125721	
369	0.01	3.69	1.093355935	-0.2674902313	-0.752224265	
370	0.01	3.7	1.129066706	-0.2330307839	-0.7300855157	
371	0.01	3.71	1.164651665	-0.198524731	-0.7078007517	
372	0.01	3.72	1.200103697	-0.163978974	-0.6853744298	
373	0.01	3.73	1.23541571	-0.1294004216	-0.6628110354	
374	0.01	3.74	1.270580642	-0.09479598961	-0.640115081	
375	0.01	3.75	1.305591461	-0.06017259873	-0.6172911057	
376	0.01	3.76	1.340441164	-0.02553717353	-0.5943436742	
377	0.01	3.77	1.375122782	0.009103359024	-0.571277376	
378	0.01	3.78	1.409629378	0.04374207093	-0.5480968242	
379	0.01	3.79	1.443954051	0.07837203457	-0.5248066549	
380	0.01	3.8	1.478089937	0.1129863241	-0.501411526	
381	0.01	3.81	1.512030208	0.1475780167	-0.4779161164	
382	0.01	3.82	1.545768076	0.1821401942	-0.4543251253	
383	0.01	3.83	1.579296794	0.2166659442	-0.4306432706	
384	0.01	3.84	1.612609657	0.2511483618	-0.4068752887	
385	0.01	3.85	1.645700001	0.2855805506	-0.3830259331	
386	0.01	3.86	1.678561209	0.3199556242	-0.3590999736	
387	0.01	3.87	1.711186708	0.3542667077	-0.3351021952	
388	0.01	3.88	1.743569975	0.3885069391	-0.3110373976	
389	0.01	3.89	1.775704531	0.4226694704	-0.2869103935	
390	0.01	3.9	1.807583951	0.4567474692	-0.2627260083	
391	0.01	3.91	1.839201858	0.4907341201	-0.2384890788	
392	0.01	3.92	1.87055193	0.5246226257	-0.2142044523	
393	0.01	3.93	1.901627895	0.5584062086	-0.1898769856	
394	0.01	3.94	1.93242354	0.5920781121	-0.1655115441	
395	0.01	3.95	1.962932705	0.6256316019	-0.1411130008	
396	0.01	3.96	1.993149288	0.6590599675	-0.1166862354	
397	0.01	3.97	2.023067246	0.6923565233	-0.09223613322	
398	0.01	3.98	2.052680596	0.7255146101	-0.06776758407	
399	0.01	3.99	2.081983415	0.7585275964	-0.04328548163	
400	0.01	4	2.110969843	0.7913888798	-0.01879472224	
401	0.01	4.01	2.139634082	0.8240918879	0.005699796039	
402	0.01	4.02	2.167970399	0.8566300805	0.03019317437	
403	0.01	4.03	2.195973128	0.8889969499	0.05468051417	
404	0.01	4.04	2.223636669	0.9211860228	0.07915691805	
405	0.01	4.05	2.250955487	0.9531908617	0.1036174908	
406	0.01	4.06	2.27792412	0.9850050655	0.1280573404	
407	0.01	4.07	2.304537175	1.016622272	0.152471579	
408	0.01	4.08	2.330789328	1.048036157	0.1768553237	
409	0.01	4.09	2.356675329	1.079240438	0.201203698	
410	0.01	4.1	2.382190001	1.110228875	0.2255118322	
411	0.01	4.11	2.407328242	1.140995269	0.2497748648	
412	0.01	4.12	2.432085023	1.171533469	0.2739879433	
413	0.01	4.13	2.456455394	1.201837366	0.2981462251	
414	0.01	4.14	2.48043448	1.231900899	0.3222448786	
415	0.01	4.15	2.504017486	1.261718056	0.3462790842	
416	0.01	4.16	2.527199695	1.291282874	0.3702440352	
417	0.01	4.17	2.549976471	1.320589439	0.3941349386	
418	0.01	4.18	2.572343258	1.349631891	0.4179470163	
419	0.01	4.19	2.594295584	1.378404421	0.441675506	
420	0.01	4.2	2.615829057	1.406901275	0.4653156621	
421	0.01	4.21	2.636939372	1.435116754	0.4888627566	
422	0.01	4.22	2.657622306	1.463045213	0.5123120802	
423	0.01	4.23	2.677873723	1.490681069	0.5356589431	
424	0.01	4.24	2.697689572	1.518018793	0.5588986759	
425	0.01	4.25	2.717065891	1.545052919	0.5820266309	
426	0.01	4.26	2.735998804	1.571778039	0.6050381826	
427	0.01	4.27	2.754484524	1.598188809	0.6279287285	
428	0.01	4.28	2.772519355	1.624279946	0.6506936909	
429	0.01	4.29	2.79009969	1.650046233	0.6733285167	
430	0.01	4.3	2.807222013	1.675482516	0.695828679	
431	0.01	4.31	2.823882899	1.700583708	0.7181896779	
432	0.01	4.32	2.840079016	1.725344789	0.7404070412	
433	0.01	4.33	2.855807125	1.749760807	0.7624763256	
434	0.01	4.34	2.87106408	1.773826878	0.7843931173	
435	0.01	4.35	2.885846831	1.79753819	0.806153033	
436	0.01	4.36	2.90015242	1.820890001	0.8277517207	
437	0.01	4.37	2.913977987	1.843877639	0.8491848609	
438	0.01	4.38	2.927320766	1.866496508	0.870448167	
439	0.01	4.39	2.940178089	1.888742084	0.8915373863	
440	0.01	4.4	2.952547385	1.910609918	0.9124483011	
441	0.01	4.41	2.964426179	1.932095636	0.9331767292	
442	0.01	4.42	2.975812096	1.953194942	0.9537185252	
443	0.01	4.43	2.986702859	1.973903615	0.9740695806	
444	0.01	4.44	2.99709629	1.994217514	0.9942258253	
445	0.01	4.45	3.00699031	2.014132576	1.014183228	
446	0.01	4.46	3.01638294	2.033644818	1.033937798	
447	0.01	4.47	3.025272302	2.052750339	1.053485583	
